SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
388328,5028501,Active,currency 1,-1061,0,374.0,,,0,972000.0,923751.0,0.0,0.0,Credit card,-79,0.0
383482,6773948,Closed,currency 1,-986,0,-864.0,-864.0,0.0,0,102284.28,0.0,0.0,0.0,Consumer credit,-862,
438327,5628391,Active,currency 1,-438,0,1388.0,,,0,225000.0,4.5,0.0,0.0,Consumer credit,-106,0.0
215048,6486862,Closed,currency 1,-2728,0,-2514.0,-2542.0,0.0,0,33383.97,0.0,0.0,0.0,Consumer credit,-570,
144786,5813652,Closed,currency 1,-2265,0,-409.0,-438.0,13950.0,0,443772.0,0.0,0.0,0.0,Consumer credit,-438,
215576,5528661,Active,currency 1,-947,0,,,3885.84,0,90000.0,35856.0,54141.615,0.0,Credit card,-23,
139434,5574011,Closed,currency 1,-2727,0,-2605.0,-2633.0,0.0,0,23033.25,0.0,0.0,0.0,Consumer credit,-2611,
246635,6296292,Active,currency 1,-403,0,693.0,,0.0,0,4500.0,118.305,4381.695,0.0,Credit card,-179,
350238,6484847,Closed,currency 1,-771,0,-462.0,-462.0,0.0,0,99715.005,0.0,0.0,0.0,Consumer credit,-461,4500.0
446311,6600908,Closed,currency 1,-2520,0,-693.0,-1471.0,,0,157500.0,0.0,0.0,0.0,Consumer credit,-485,
160990,6778001,Closed,currency 1,-2491,0,-1174.0,-1174.0,,0,266287.5,,,0.0,Consumer credit,-1174,
408228,5354928,Active,currency 1,-218,0,330.0,,,0,232695.0,175509.0,,0.0,Consumer credit,-32,
314240,6638395,Closed,currency 1,-2528,0,-2356.0,-2282.0,,0,23566.5,,,0.0,Consumer credit,-2282,
302422,6432106,Closed,currency 1,-2061,0,-1937.0,-1927.0,,0,44950.5,0.0,0.0,0.0,Consumer credit,-1026,0.0
175555,6194321,Active,currency 1,-138,0,46.0,,0.0,0,36000.0,12991.5,0.0,0.0,Consumer credit,-14,
393240,5908833,Closed,currency 1,-686,0,-505.0,-533.0,,0,21074.04,0.0,,0.0,Consumer credit,-531,
279571,6108833,Active,currency 1,-1218,0,618.0,,,0,202500.0,185460.705,17039.295,0.0,Credit card,-29,
313074,5680895,Closed,currency 1,-2691,0,-1595.0,-1652.0,,0,270000.0,0.0,,0.0,Consumer credit,-1652,
380647,6182453,Active,currency 1,-838,0,988.0,,,0,1167705.0,847620.0,0.0,0.0,Consumer credit,-26,
403680,6823736,Active,currency 1,-2870,0,-1746.0,,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-649,
449257,5727887,Closed,currency 1,-2919,0,-2890.0,-2912.0,,0,135000.0,0.0,,0.0,Consumer credit,-2912,
381870,5756214,Closed,currency 1,-177,0,-116.0,-103.0,,0,22500.0,0.0,,0.0,Consumer credit,-103,
335541,5847352,Closed,currency 1,-798,0,-673.0,-672.0,0.0,0,98055.855,0.0,0.0,0.0,Consumer credit,-667,
185928,6620335,Closed,currency 1,-956,0,151.0,-630.0,,0,0.0,0.0,0.0,0.0,Credit card,-561,
195731,5676636,Active,currency 1,-789,0,-395.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-637,
296271,5059396,Closed,currency 1,-2921,0,-2545.0,-2531.0,,0,135000.0,,,0.0,Consumer credit,-2531,
225392,6016447,Active,currency 1,-1139,0,-42.0,,,0,225000.0,211792.5,0.0,0.0,Credit card,-112,
156885,5419677,Closed,currency 1,-1768,0,-1679.0,-1680.0,,0,55305.0,0.0,0.0,0.0,Consumer credit,-1609,
401212,5287344,Closed,currency 1,-2497,0,-2192.0,-1893.0,0.0,0,60745.5,0.0,0.0,0.0,Consumer credit,-1892,
147507,5222642,Closed,currency 1,-2700,0,-2304.0,-2363.0,0.0,0,115740.0,0.0,0.0,0.0,Consumer credit,-2363,
111962,5437783,Active,currency 1,-1214,0,247.0,,,0,1221750.0,358479.0,,0.0,Car loan,-2,
431808,6768178,Active,currency 1,-609,0,486.0,,55451.07,0,1964142.0,1021891.5,0.0,0.0,Car loan,-4,
306210,5362829,Active,currency 1,-137,0,3516.0,,,0,45000.0,44460.0,,0.0,Credit card,-14,
232846,5224415,Closed,currency 1,-727,0,-362.0,-391.0,,0,143581.5,0.0,0.0,0.0,Consumer credit,-381,
326328,5787614,Active,currency 1,-488,0,30919.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-14,0.0
410317,6324350,Closed,currency 1,-1540,0,-1354.0,-1359.0,,0,26955.0,0.0,,0.0,Consumer credit,-1354,0.0
331849,6085359,Closed,currency 1,-428,0,30905.0,-331.0,,0,0.0,0.0,0.0,0.0,Credit card,-328,0.0
339092,5343857,Closed,currency 1,-2110,0,-1957.0,-1980.0,,0,100138.5,0.0,,0.0,Consumer credit,-1958,29988.0
123861,5314436,Closed,currency 1,-2484,0,-659.0,-800.0,,0,1125000.0,0.0,0.0,0.0,Consumer credit,-794,
361562,6551227,Active,currency 1,-469,0,1357.0,,,0,1269000.0,1094985.0,0.0,0.0,Consumer credit,-37,37188.0
306570,5776530,Closed,currency 1,-1235,0,-869.0,-1211.0,0.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-1211,
257610,6743114,Closed,currency 1,-1637,0,-1455.0,-1454.0,,0,26275.5,0.0,,0.0,Consumer credit,-1298,
359757,5077649,Closed,currency 1,-2500,0,-1404.0,-1390.0,,0,239805.0,0.0,0.0,0.0,Consumer credit,-1381,
302112,5439310,Active,currency 1,-397,0,150.0,,0.0,0,109251.0,48406.5,0.0,0.0,Consumer credit,-32,21838.5
192039,5547243,Active,currency 1,-1351,0,9607.0,,13446.0,0,229500.0,,,0.0,Credit card,-20,
171720,6801574,Closed,currency 1,-2805,0,-2253.0,-2232.0,,0,585000.0,0.0,,0.0,Consumer credit,-2231,22869.0
272732,5859761,Closed,currency 1,-1310,0,-1217.0,-1281.0,,0,22207.5,0.0,,0.0,Consumer credit,-1279,18000.0
105543,6164870,Active,currency 1,-299,0,796.0,,,0,900000.0,640494.0,,0.0,Consumer credit,-25,
444175,5951641,Closed,currency 1,-1655,0,-1320.0,-1349.0,,0,108183.6,0.0,,0.0,Consumer credit,-788,4500.0
147143,5808019,Closed,currency 1,-2420,0,-1325.0,-1634.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-643,0.0
189084,5600428,Closed,currency 1,-1117,0,-458.0,-873.0,0.0,0,4500.0,-24.21,4524.21,0.0,Credit card,-873,
446239,5377146,Active,currency 1,-448,0,-83.0,,,0,0.0,0.0,0.0,0.0,Credit card,-273,5001.435
274475,5287984,Active,currency 1,-920,0,187.0,,,0,225000.0,0.0,,0.0,Credit card,-107,
286643,6223574,Closed,currency 1,-520,0,-216.0,-216.0,0.0,0,134320.5,0.0,0.0,0.0,Consumer credit,-216,15813.0
201165,6343719,Active,currency 1,-2365,0,-1825.0,,,0,135000.0,,,0.0,Consumer credit,-1824,11205.0
185538,6339556,Closed,currency 1,-1866,0,-1222.0,-1222.0,0.0,0,194318.19,0.0,0.0,0.0,Consumer credit,-1222,
329965,6287627,Closed,currency 1,-1629,0,-1467.0,-1467.0,,0,63405.0,0.0,,0.0,Consumer credit,-580,
178399,5434127,Active,currency 1,-597,0,1156.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-583,
176967,5398351,Closed,currency 1,-725,0,1101.0,-350.0,0.0,0,225000.0,,,0.0,Consumer credit,-350,
228087,6471957,Active,currency 1,-882,0,10031.0,,0.0,0,159750.0,,,0.0,Credit card,-882,
245514,6415622,Closed,currency 1,-1983,0,-1740.0,-1725.0,,0,74308.5,0.0,0.0,0.0,Consumer credit,-977,0.0
309589,5062539,Active,currency 1,-195,0,,,0.0,0,317185.515,9945.0,307236.51,0.0,Credit card,-15,31718.565
200979,6151942,Closed,currency 1,-1484,0,-1118.0,-1361.0,0.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-1361,
201593,6727160,Active,currency 1,-267,0,1195.0,,,0,1354338.0,1246356.0,0.0,0.0,Consumer credit,-12,45342.0
435521,5290987,Closed,currency 1,-2029,0,-1146.0,-1350.0,,0,906759.0,0.0,0.0,0.0,Car loan,-108,0.0
273949,6463671,Active,currency 1,-547,0,852.0,,,0,112500.0,13045.5,0.0,0.0,Credit card,-8,
280452,6673518,Active,currency 1,-308,0,1087.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-27,
400694,5353167,Closed,currency 1,-1924,0,-1195.0,-1269.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-686,16326.0
447727,5003588,Active,currency 1,-1186,0,-117.0,,,0,0.0,0.0,0.0,0.0,Credit card,-836,
214207,6061708,Active,currency 1,-76,0,1753.0,,0.0,0,1503000.0,,,0.0,Consumer credit,-15,50067.0
186725,5551277,Active,currency 1,-784,0,,,,0,45000.0,0.0,,0.0,Credit card,-765,
230692,5326074,Closed,currency 1,-670,0,-458.0,-486.0,52.47,0,56003.76,0.0,0.0,0.0,Consumer credit,-486,
255214,5608293,Closed,currency 1,-280,0,820.0,-159.0,0.0,0,205108.2,0.0,0.0,0.0,Consumer credit,-155,
311978,5525996,Active,currency 1,-363,0,1462.0,,,0,135000.0,,,0.0,Consumer credit,-29,
175638,6006288,Active,currency 1,-496,0,478.0,,,0,702000.0,428688.0,,0.0,Consumer credit,-8,
296472,5378303,Closed,currency 1,-2922,0,-2710.0,-2738.0,2880.0,0,16029.99,0.0,0.0,0.0,Consumer credit,-2738,
258542,5258961,Closed,currency 1,-47,0,-31.0,-32.0,,0,45000.0,0.0,,0.0,Microloan,-30,
198307,5799388,Closed,currency 1,-843,0,-631.0,-811.0,,0,15556.68,0.0,,0.0,Consumer credit,-719,
301232,6197065,Active,currency 1,-592,0,-199.0,,0.0,0,96799.5,0.0,0.0,0.0,Consumer credit,-584,
345874,5755513,Active,currency 1,-164,0,200.0,,,0,82035.0,,,0.0,Consumer credit,-4,
269859,5991213,Closed,currency 1,-1716,0,-1412.0,-1412.0,,0,95283.0,0.0,0.0,0.0,Consumer credit,-605,
406061,6110627,Closed,currency 1,-1792,0,-1580.0,-1639.0,,0,35605.8,0.0,,0.0,Consumer credit,-749,
225712,6778130,Closed,currency 1,-1291,0,-560.0,-559.0,,0,90000.0,0.0,,0.0,Consumer credit,-559,
225943,5965198,Closed,currency 1,-2315,0,-1981.0,-2130.0,0.0,0,31077.9,0.0,0.0,0.0,Consumer credit,-2130,
128194,5419366,Closed,currency 1,-1767,0,-1586.0,-1586.0,0.0,0,53910.0,0.0,0.0,0.0,Consumer credit,-1586,
143174,6314900,Active,currency 1,-49,0,253.0,,,0,140130.0,129829.5,0.0,0.0,Consumer credit,-18,
140733,5071701,Closed,currency 1,-710,0,-284.0,-433.0,0.0,0,225000.0,,,0.0,Consumer credit,-433,
227556,6138954,Closed,currency 1,-1707,0,-1404.0,-1120.0,,0,62041.5,,,0.0,Consumer credit,-1117,
166571,5259229,Closed,currency 1,-1078,0,-946.0,-946.0,0.0,0,95076.0,,,0.0,Consumer credit,-945,
421569,6041218,Closed,currency 1,-1000,0,842.0,-581.0,0.0,0,135000.0,-198.225,247698.225,0.0,Credit card,-581,
156671,6214119,Active,currency 1,-1060,0,-357.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-634,
112472,5806640,Closed,currency 1,-1569,0,-1375.0,-1355.0,,0,41071.5,0.0,0.0,0.0,Consumer credit,-773,
297381,5988853,Closed,currency 1,-615,0,,-209.0,,0,945000.0,,,0.0,Consumer credit,-209,1194646.5
181317,6428837,Active,currency 1,-239,0,-29.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-173,
443080,5958251,Active,currency 1,-204,0,100.0,,0.0,0,384750.0,163048.5,0.0,0.0,Consumer credit,-21,38475.0
454509,5027320,Closed,currency 1,-2806,0,-2562.0,-2105.0,8770.5,0,69561.0,,,0.0,Consumer credit,-2101,
220673,5112242,Closed,currency 1,-1784,0,-1642.0,-1642.0,,0,86238.0,0.0,,0.0,Consumer credit,-1272,
141972,6137184,Closed,currency 1,-2872,0,-1047.0,-1086.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-227,0.0
311803,5073029,Active,currency 1,-432,0,31061.0,,,0,0.0,0.0,0.0,0.0,Credit card,-34,
174498,5424619,Closed,currency 1,-1463,0,-1121.0,-1121.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-1096,10417.5
205518,5537741,Closed,currency 1,-826,0,-461.0,-461.0,,0,202500.0,,,0.0,Consumer credit,-457,
240656,5700196,Closed,currency 1,-1624,0,202.0,-353.0,,0,395640.0,0.0,0.0,0.0,Consumer credit,-259,0.0
370464,5683869,Closed,currency 1,-2065,0,-969.0,-1215.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-577,0.0
119730,6152811,Closed,currency 1,-608,0,-212.0,-551.0,0.0,0,675000.0,,,0.0,Consumer credit,-551,0.0
199308,6142302,Closed,currency 1,-2570,0,-2448.0,-2476.0,0.0,0,14225.4,0.0,0.0,0.0,Consumer credit,-2476,
232148,6312621,Closed,currency 1,-1725,0,101.0,-523.0,,0,1350000.0,0.0,0.0,0.0,Consumer credit,-520,0.0
427218,5405546,Closed,currency 1,-955,0,-407.0,-499.0,0.0,0,463918.5,,,0.0,Consumer credit,-499,0.0
193680,6273154,Closed,currency 1,-925,0,-798.0,-798.0,,0,67612.5,0.0,0.0,0.0,Consumer credit,-771,
408744,6157913,Closed,currency 1,-1197,0,630.0,-826.0,,0,1606500.0,0.0,0.0,0.0,Consumer credit,-67,
189342,6052120,Closed,currency 1,-381,0,-366.0,-371.0,,0,29250.0,0.0,,0.0,Microloan,-361,
425715,5803267,Closed,currency 1,-1498,0,-1133.0,-1133.0,0.0,0,129150.0,0.0,0.0,0.0,Consumer credit,-1128,
362846,5047376,Closed,currency 1,-1766,0,-1219.0,-1242.0,,0,107334.0,0.0,,0.0,Consumer credit,-1216,
171662,6119764,Active,currency 1,-704,0,1122.0,,4254.705,0,473684.22,372321.315,0.0,0.0,Consumer credit,-37,
271634,6324182,Closed,currency 1,-1798,0,-1494.0,-1492.0,0.0,0,22351.14,0.0,0.0,0.0,Consumer credit,-607,
378054,5763453,Active,currency 1,-386,0,710.0,,,0,2250000.0,1672519.5,0.0,0.0,Consumer credit,-19,88510.5
315589,5300478,Active,currency 1,-482,0,10475.0,,2601.0,0,231750.0,,,0.0,Credit card,-27,
210405,6342532,Closed,currency 1,-1178,0,-264.0,-387.0,,0,675000.0,,,0.0,Consumer credit,-383,0.0
141526,6273503,Closed,currency 1,-893,0,-711.0,-708.0,,0,15075.0,0.0,0.0,0.0,Consumer credit,-707,
367786,6248843,Closed,currency 1,-721,0,-538.0,-538.0,,0,74434.5,0.0,,0.0,Consumer credit,-526,12766.5
222072,6731818,Closed,currency 1,-401,0,-281.0,-281.0,0.0,0,37138.5,0.0,0.0,0.0,Consumer credit,-281,
282875,5598117,Active,currency 1,-238,0,845.0,,,0,193500.0,184941.0,0.0,0.0,Credit card,-12,
138386,5382559,Active,currency 1,-892,0,192.0,,,0,225000.0,14044.5,0.0,0.0,Credit card,-45,
420647,5700408,Closed,currency 1,-1783,0,-1540.0,-1540.0,,0,134865.0,0.0,,0.0,Consumer credit,-1391,27900.0
442644,6023268,Active,currency 1,-2718,0,4587.0,,,0,1228500.0,780993.0,0.0,0.0,Mortgage,-15,14170.5
206217,5721323,Closed,currency 1,-1041,0,-675.0,-851.0,,0,81000.0,0.0,0.0,0.0,Consumer credit,-699,
308542,6602329,Closed,currency 1,-2244,0,-1149.0,-1155.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-72,0.0
215221,6346317,Active,currency 1,-2813,0,-1706.0,,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-684,0.0
350668,5019983,Active,currency 1,-469,0,1302.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-455,
106307,6207853,Closed,currency 1,-904,0,-570.0,-629.0,,0,106910.55,0.0,,0.0,Consumer credit,-624,0.0
366153,6300392,Closed,currency 1,-844,0,-721.0,-721.0,0.0,0,29650.5,0.0,0.0,0.0,Consumer credit,-47,
316873,5841524,Active,currency 1,-513,103,1335.0,,,0,180000.0,3127.5,,747.0,Credit card,-87,
314921,6818774,Active,currency 1,-845,0,979.0,,0.0,0,337500.0,0.0,0.0,0.0,Credit card,-644,
318744,5851480,Closed,currency 1,-1658,0,-1535.0,-1535.0,,0,163174.5,0.0,,0.0,Consumer credit,-1116,
328403,6331069,Closed,currency 1,-956,0,,-142.0,,0,1688085.0,0.0,,0.0,Car loan,-141,
216792,6153831,Closed,currency 1,-1606,0,-891.0,-298.0,,0,0.0,0.0,,0.0,Credit card,-295,0.0
305625,5085911,Closed,currency 1,-1303,0,-941.0,-1185.0,,0,33939.0,0.0,,0.0,Consumer credit,-455,0.0
100561,6574537,Active,currency 1,-630,0,30869.0,,,0,76500.0,64730.25,11769.75,0.0,Credit card,-15,
400397,6260750,Closed,currency 1,-1432,0,-336.0,-976.0,,0,802089.0,0.0,,0.0,Car loan,-967,
207018,6537245,Active,currency 1,-296,0,807.0,,,0,598500.0,0.0,0.0,0.0,Credit card,-25,
335784,5690477,Active,currency 1,-1037,0,,,,0,1350000.0,,,0.0,Consumer credit,-31,
439418,5919327,Active,currency 1,-794,0,299.0,,,0,270000.0,82462.5,0.0,0.0,Consumer credit,-31,
285782,6134855,Closed,currency 1,-488,0,-323.0,-323.0,0.0,0,87411.06,0.0,0.0,0.0,Consumer credit,-319,
261970,6297255,Active,currency 1,-315,0,3338.0,,,0,675000.0,444249.0,,0.0,Credit card,-14,22396.5
315824,5973212,Closed,currency 1,-1704,0,122.0,-793.0,,0,526500.0,0.0,,0.0,Consumer credit,-788,
254732,6112012,Active,currency 1,-439,0,-163.0,,,0,45000.0,0.0,,0.0,Consumer credit,-200,
224003,6252641,Closed,currency 1,-2482,0,-2115.0,-2114.0,,0,405000.0,0.0,0.0,0.0,Consumer credit,-1554,
428595,6078526,Closed,currency 1,-1049,0,-683.0,-683.0,,0,287955.0,0.0,,0.0,Consumer credit,-670,0.0
193794,5908710,Active,currency 1,-131,0,31054.0,,,0,13500.0,0.0,,0.0,Credit card,-23,
305902,5259754,Closed,currency 1,-1004,0,-698.0,-820.0,0.0,0,33547.5,0.0,0.0,0.0,Consumer credit,-820,
376454,5644487,Active,currency 1,-2323,0,-1577.0,,,0,198000.0,0.0,,0.0,Credit card,-198,
117282,5190973,Closed,currency 1,-479,0,-357.0,-357.0,,0,20925.0,0.0,0.0,0.0,Consumer credit,-356,
242853,6624681,Closed,currency 1,-733,0,-399.0,-399.0,0.0,0,91912.5,0.0,0.0,0.0,Consumer credit,-397,0.0
404466,6186160,Closed,currency 1,-964,0,-234.0,-568.0,3728.16,0,204939.0,0.0,0.0,0.0,Consumer credit,-568,
343813,5164660,Closed,currency 1,-2239,0,-1827.0,-1435.0,,0,214353.0,0.0,,0.0,Credit card,-1435,
398317,6534818,Active,currency 1,-238,0,1588.0,,,0,103500.0,96106.5,,0.0,Consumer credit,-5,
311262,6615031,Closed,currency 1,-1657,0,-925.0,-1537.0,0.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-1537,
364010,5296520,Closed,currency 1,-548,0,-364.0,-364.0,0.0,0,56655.0,0.0,0.0,0.0,Consumer credit,-362,
348651,5098511,Active,currency 1,-28,0,31139.0,,,0,270000.0,0.0,0.0,0.0,Credit card,-24,
255580,6245348,Closed,currency 1,-1268,0,-868.0,-868.0,,0,1448734.5,0.0,0.0,0.0,Consumer credit,-77,
241911,6621149,Closed,currency 1,-2834,0,-2620.0,-2650.0,,0,70541.55,0.0,,0.0,Consumer credit,-799,
420145,5756792,Closed,currency 1,-971,0,-696.0,-678.0,0.0,0,11655.0,0.0,0.0,0.0,Consumer credit,-678,
446496,5353393,Closed,currency 1,-1463,0,-1249.0,-1276.0,,0,26126.19,0.0,,0.0,Consumer credit,-831,0.0
238276,5989227,Closed,currency 1,-1459,0,-1275.0,-1275.0,,0,52308.0,0.0,,0.0,Consumer credit,-1144,
296187,6271461,Closed,currency 1,-1079,0,-713.0,-706.0,,0,15147.0,0.0,0.0,0.0,Consumer credit,-705,
213118,6390588,Closed,currency 1,-2423,0,12702.0,-988.0,43839.0,0,180000.0,,,0.0,Credit card,-383,
104186,5622698,Closed,currency 1,-1827,0,-1644.0,-1644.0,,0,78534.0,0.0,,0.0,Consumer credit,-1198,
316051,5425966,Active,currency 1,-313,0,,,0.0,0,135000.0,0.0,135000.0,0.0,Credit card,-10,
322790,5103421,Closed,currency 1,-2387,0,-2198.0,-982.0,,0,22500.0,,,0.0,Consumer credit,-979,
346035,5850277,Active,currency 1,-1140,0,-520.0,,,0,0.0,0.0,0.0,0.0,Credit card,-42,
223521,6546718,Active,currency 1,-2796,0,-2430.0,,2884.815,0,33750.0,0.0,0.0,0.0,Consumer credit,-86,2812.5
261932,6676830,Closed,currency 1,-1275,0,-576.0,-576.0,0.0,0,143494.92,0.0,0.0,0.0,Consumer credit,-576,
136272,6806097,Closed,currency 1,-1288,0,-193.0,-167.0,,0,360000.0,,,0.0,Consumer credit,-161,0.0
413328,5364964,Closed,currency 1,-2683,0,-2287.0,-2561.0,55933.74,0,54241.92,0.0,0.0,0.0,Consumer credit,-2561,
236600,6078852,Closed,currency 1,-1293,0,534.0,-1096.0,93793.5,0,3375000.0,,,0.0,Consumer credit,-1096,0.0
417845,5627161,Closed,currency 1,-1029,0,-847.0,-835.0,,0,74025.0,,,0.0,Consumer credit,-820,0.0
263595,6666015,Closed,currency 1,-1567,0,-1354.0,-1338.0,,0,82278.0,0.0,0.0,0.0,Consumer credit,-906,
303242,6252922,Closed,currency 1,-1935,0,-1810.0,-1795.0,40.32,0,37120.5,0.0,0.0,0.0,Consumer credit,-1773,
252351,5013380,Closed,currency 1,-420,0,-236.0,-236.0,0.0,0,63413.91,0.0,0.0,0.0,Consumer credit,-232,
386802,6836316,Active,currency 1,-493,0,1333.0,,0.0,0,450000.0,,,0.0,Consumer credit,-4,449770.5
344516,6399546,Closed,currency 1,-1713,0,-1012.0,-1023.0,0.0,0,297000.0,,,0.0,Consumer credit,-1023,
154550,5139887,Closed,currency 1,-2780,0,-2627.0,-2654.0,,0,15930.0,0.0,,0.0,Consumer credit,-2406,
117951,5699436,Active,currency 1,-520,0,30965.0,,,0,0.0,0.0,,0.0,Credit card,-432,
176790,6571820,Closed,currency 1,-945,0,-279.0,-279.0,,0,140940.0,0.0,,0.0,Consumer credit,-279,0.0
368223,6243376,Closed,currency 1,-1588,0,-1223.0,-1223.0,,0,122728.5,0.0,,0.0,Consumer credit,-1210,14013.0
194525,6713717,Active,currency 1,-1247,0,915.0,,,0,567000.0,551277.0,0.0,0.0,Credit card,-20,
278804,6766705,Closed,currency 1,-506,0,-351.0,-351.0,,0,0.0,0.0,,0.0,Credit card,-15,0.0
389358,5574994,Closed,currency 1,-2486,0,-1375.0,-1497.0,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-1491,
135255,5479654,Active,currency 1,-529,0,929.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-24,
103924,5032339,Active,currency 1,-1518,0,308.0,,,0,157500.0,28728.0,0.0,0.0,Consumer credit,-14,
177617,5422456,Active,currency 1,-1642,0,184.0,,,0,3461850.0,403884.0,0.0,0.0,Consumer credit,-32,
157528,5159347,Closed,currency 1,-754,0,-389.0,-389.0,0.0,0,129330.0,0.0,0.0,0.0,Consumer credit,-388,0.0
172258,5846130,Closed,currency 1,-1215,0,-1092.0,-1083.0,,0,24480.0,0.0,,0.0,Consumer credit,-1083,
193340,6186756,Closed,currency 1,-183,0,1644.0,-136.0,0.0,0,864000.0,0.0,0.0,0.0,Consumer credit,-120,
353672,5873424,Active,currency 1,-201,0,3452.0,,,0,4126500.0,4019791.5,0.0,0.0,Mortgage,-8,59805.0
377431,6595447,Closed,currency 1,-1535,0,-1504.0,-1108.0,,0,117148.5,,,0.0,Consumer credit,-1105,
341211,6618442,Closed,currency 1,-2257,0,-1144.0,-1090.0,,0,495000.0,,,0.0,Consumer credit,-1087,45612.0
364598,6288686,Closed,currency 1,-1165,0,-799.0,-799.0,,0,99396.0,0.0,0.0,0.0,Consumer credit,-786,0.0
183189,5342619,Active,currency 1,-1052,0,775.0,,,0,1125000.0,642384.0,0.0,0.0,Consumer credit,-71,30055.5
359754,6487920,Closed,currency 1,-2830,0,-2433.0,-2553.0,,0,20440.62,0.0,,0.0,Consumer credit,-748,
218214,6746690,Active,currency 1,-392,0,1388.0,,,0,0.0,0.0,0.0,0.0,Credit card,-24,0.0
236982,5394424,Closed,currency 1,-546,0,-181.0,-279.0,8761.5,0,135000.0,0.0,0.0,0.0,Consumer credit,-279,
280360,5848415,Active,currency 1,-481,0,10477.0,,0.0,0,51750.0,,,0.0,Credit card,-481,
247514,6638790,Active,currency 1,-309,0,238.0,,0.0,0,159386.085,75647.835,0.0,0.0,Consumer credit,-5,
245589,6231069,Closed,currency 1,-959,0,-229.0,-229.0,,0,91737.0,0.0,,0.0,Consumer credit,-196,0.0
188171,6647243,Closed,currency 1,-2409,0,-584.0,-1011.0,,0,435343.5,,,0.0,Consumer credit,-1011,0.0
309130,6636954,Closed,currency 1,-2573,0,-2267.0,-2213.0,,0,42975.0,0.0,0.0,0.0,Consumer credit,-2209,4297.5
304704,6160984,Closed,currency 1,-2408,0,-2043.0,-2057.0,,0,115857.0,0.0,,0.0,Consumer credit,-2057,0.0
378593,6114556,Active,currency 1,-329,0,1003.0,,,0,405000.0,157954.5,0.0,0.0,Credit card,-73,
328817,5887868,Closed,currency 1,-2192,0,-1097.0,-1747.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-870,
281627,5513187,Active,currency 1,-858,0,237.0,,,0,426870.0,135594.0,0.0,0.0,Consumer credit,-20,
156882,6265808,Closed,currency 1,-755,0,-724.0,-724.0,,0,46620.0,0.0,0.0,0.0,Consumer credit,-704,
317556,5298042,Active,currency 1,-191,0,1270.0,,0.0,0,1350000.0,1271047.5,0.0,0.0,Consumer credit,-34,
321095,5893311,Active,currency 1,-1015,0,-650.0,,,0,360000.0,0.0,0.0,0.0,Credit card,-26,
211581,5494854,Closed,currency 1,-1146,0,-50.0,-415.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-412,
363572,6830244,Closed,currency 1,-1088,0,-541.0,-906.0,,0,104535.0,0.0,,0.0,Consumer credit,-431,46746.0
391877,6744358,Closed,currency 1,-603,0,-238.0,-237.0,0.0,0,225000.0,,,0.0,Consumer credit,-237,
401910,6761439,Active,currency 1,-380,0,,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-15,
342734,6118749,Closed,currency 1,-1251,0,-155.0,-604.0,,0,405000.0,,,0.0,Consumer credit,-599,
380510,5040638,Closed,currency 1,-1214,0,-574.0,-574.0,,0,685800.0,0.0,0.0,0.0,Consumer credit,-564,
249433,5670994,Active,currency 1,-293,0,6647.0,,,0,4932000.0,4774855.5,0.0,0.0,Mortgage,-11,5184.0
348726,6451191,Active,currency 1,-46,0,320.0,,0.0,0,43200.0,43200.0,0.0,0.0,Consumer credit,-46,3136.5
160165,6023141,Active,currency 1,-251,0,1586.0,,,0,180000.0,131346.0,,0.0,Credit card,-2,0.0
329017,5357154,Closed,currency 1,-637,0,458.0,-533.0,0.0,0,47416.5,0.0,0.0,0.0,Credit card,-533,
